ID	Title	SortNum	PS	ProductNum	OldPriceEffective	OldPrice	OldPriceEB	OldPriceEBO	Price	PriceEB	PriceEBO	MU	LastUpdate	NewUpdate	NewUpdateEB	NewUpdateEBO	Effective	Comments	Vendor	Category	PUP	PMCompile	SellPriceOld	SKU	SellPrice	Attachments
307		40	Concrete shovelling						$100.00			1.45	2014-01-14					Per job	Kulka Enterprises Inc		No	No			$145.00	0
308		50	45 degree angles - 2ft						$70.00			1.45	2014-01-14					Each @	Kulka Enterprises Inc		No	No			$101.50	0
309		60	Grade beam corners (over 6)						$50.00			1.45	2014-01-14					Each @	Kulka Enterprises Inc		No	No			$72.50	0
310		70	Labour to place piles						$30.00			1.45	2014-01-14					Each @ --Not counted for Grade Beams	Kulka Enterprises Inc		No	No			$43.50	0
311		80	Cap piles to proper height						$65.00			1.45	2014-01-14					Each @	Kulka Enterprises Inc		No	No			$94.25	0
312		10	Labour for ICF window bucks or doors (Ea)						$50.00			1.45	2014-01-14						Rockhead Construction	Cribbing	No	No			$72.50	0
313		20	Labour for ICF stepped Footings (Ea)						$75.00			1.45	2014-01-14						Rockhead Construction	Cribbing	No	No			$108.75	0
314		30	Labour for ICF upcharge for walkout (Ea)						$750.00			1.45	2014-01-14						Rockhead Construction	Cribbing	No	No			$1,087.50	0
315		10	Supply 6 1/2in block (Sqft)						$3.00			1.45	2014-01-14						SuperForm		No	No			$4.35	0
316		20	Supply 6 1/2in 90 deg Corner block 12 x 16 x 28 (Ea)						$12.00			1.45	2014-01-14					2.67 exterior sqft	SuperForm		No	No			$17.40	0
317		30	Supply 6 1/2in 45 deg Corner block 12 x 12 x 24 (Ea)						$12.00			1.45	2014-01-14					3.0 exterior sqft	SuperForm		No	No			$17.40	0
318		40	Supply 6 1/2in Standard block 12 x 12 x 48 (Ea)						$12.00			1.45	2014-01-14					4 exterior sqft	SuperForm		No	No			$17.40	0
319		50	Supply 3in Height Adjuster (Ea)						$3.00			1.45	2014-01-14					1 exterior sqft	SuperForm		No	No			$4.35	0
320		70	1501-2000sqft development permit						$300.00			1.45	2014-01-14						Strathcona County	Permits	No	No			$435.00	0
321		80	2001-2500sqft development permit						$375.00			1.45	2014-01-14						Strathcona County	Permits	No	No			$543.75	0
322		90	Over 2500 sqft development permit						$450.00			1.45	2014-01-14					Priced based on 3000sqft	Strathcona County	Permits	No	No			$652.50	0
323		100	Detached garage development permit						$64.00			1.45	2014-01-14					min $50 = $0.10sqft. Price based on a 640 sqft garage	Strathcona County	Permits	No	No			$92.80	0
324		110	Safety Codes Fee						$5.00			1.45	2014-01-14						Strathcona County	Permits	No	No			$7.25	0
325		120	Water Charge						$232.00			1.45	2014-01-14					Includes $100 Surface drainiage inspection	Strathcona County		No	No			$336.40	0
326		130	DAB Fee (where applicable)						$100.00			1.45	2014-01-14						Strathcona County		No	No			$145.00	0
327		140	Show Home Permit						$250.00			1.45	2014-01-14						Strathcona County	Permits	No	No			$362.50	0
328		150	Main Floor Building Permit						$0.56			1.45	2014-01-14					Price per sqft	Strathcona County	Permits	No	No			$0.81	0
329		160	Upper Level (2 storey) Building Permit						$0.56			1.45	2014-01-14					Price per sqft	Strathcona County	Permits	No	No			$0.81	0
330		170	Basement flat rate building permit						$64.50			1.45	2014-01-14					For first 1000 sqft of development	Strathcona County	Permits	No	No			$93.53	0
331		180	Basement building permit (over 1000 sqft)						$0.10			1.45	2014-01-14					For additional sqft over 1000	Strathcona County	Permits	No	No			$0.15	0
332		190	Garage footage						$0.10			1.45	2014-01-14					Price per sqft	Strathcona County	Permits	No	No			$0.15	0
333		200	Detached garage footage						$0.10			1.45	2014-01-14					Price per sqft-Extra from attached ($0.10) min $60	Strathcona County	Permits	No	No			$0.15	0
334		210	Surface Drainage Inspection						$120.00			1.45	2014-01-14						Strathcona County	Inspection	No	No			$174.00	0
335		220	0-1200sqft plumbing permit						$150.80			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Plumbing Permits	No	No			$218.66	0
336		230	1201-1500sqft						$166.40			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Plumbing Permits	No	No			$241.28	0
337		240	1501-3000sqft						$182.00			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Plumbing Permits	No	No			$263.90	0
338		250	Over 3000sqft plumbing permit						$218.40			1.45	2014-01-14					Priced based on 3000sqft + Includes 4% Safety codes fee	Strathcona County	Plumbing Permits	No	No			$316.68	0
339		260	Water/sewer connection						$64.50			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Plumbing Permits	No	No			$93.53	0
340		270	0-1200sqft gas permit						$150.80			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Gas Permits	No	No			$218.66	0
341		280	1201-1500sqft gas permit						$166.40			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Gas Permits	No	No			$241.28	0
342		290	1501-3000sqft gas permit						$182.00			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Gas Permits	No	No			$263.90	0
343		300	Over 3000sqft gas permit						$218.40			1.45	2014-01-14					Priced based on 3000sqft + Includes 4% Safety codes fee	Strathcona County	Gas Permits	No	No			$316.68	0
344		310	Gas to detached garage permit						$64.50			1.45	2014-01-14					Includes the min. $4.50 safety code fee	Strathcona County	Gas Permits	No	No			$93.53	0
345		320	Interior gas permit						$125.00			1.45	2014-01-14					This is additional to sqft fees if homeowner applies for the gas permit	Strathcona County	Gas Permits	No	No			$181.25	0
346		330	0-1200sqft electrical permit						$150.80			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Electrical Permits	No	No			$218.66	0
347		340	1201-1500sqft electrical permit						$166.40			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Electrical Permits	No	No			$241.28	0
348		350	1501-3000sqft electrical permit						$182.00			1.45	2014-01-14					Includes 4% Safety codes fee	Strathcona County	Electrical Permits	No	No			$263.90	0
349		360	Over 3000sqft electical permit						$218.00			1.45	2014-01-14					Priced based on 3000sqft + Includes 4% Safety codes fee	Strathcona County	Electrical Permits	No	No			$316.10	0
350		370	Service line installation						$64.50			1.45	2014-01-14					 Includes 4% Safety codes fee	Strathcona County	Installation	No	No			$93.53	0
351		380	Detached garage wiring permit (up to $500)						$64.50			1.45	2014-01-14					Includes the min $4.50 safety code fee	Strathcona County	Installation	No	No			$93.53	0
352		10	Geotechnical report						$235.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$340.75	0
353		20	Engineer stamp						$200.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$290.00	0
354		30	Cultured Stone Letter						$85.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$123.25	0
355		40	Piles Only Design						$75.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$108.75	0
356		50	Piles and Grade Beam Design						$100.00			1.45	2014-01-14					2 car garage	Consultech Engineering ltd		No	No			$145.00	0
357		60	Piles and Grade Beam Design (3 car garage)						$125.00			1.45	2014-01-14					3 car garage	Consultech Engineering ltd		No	No			$181.25	0
358		70	Pile design for Verandah						$25.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$36.25	0
359		80	Tall Wall Design						$75.00			1.45	2014-01-14					"One per house - if has tall walls (11'-9"" and up)"	Consultech Engineering ltd		No	No			$108.75	0
360		90	9Ft Foundation Wall Design						$100.00			1.45	2014-01-14						Consultech Engineering ltd		No	No			$145.00	0
361		10	Preliminary plot plan						$0.00			1.45	2014-01-14						Stantec		No	No			$0.00	0
362		20	Calculate plot plan						$320.00			1.45	2014-01-14						Stantec		No	No			$464.00	0
363		30	Excavation stakeout						$688.00			1.45	2014-01-14						Stantec		No	No			$997.60	0
364		40	Real property report						$457.00			1.45	2014-01-14						Stantec		No	No			$662.65	0
365		50	Real property report update						$383.00			1.45	2014-01-14						Stantec		No	No			$555.35	0
366		60	Grade staking						$242.00			1.45	2014-01-14						Stantec		No	No			$350.90	0
367		70	Rough grade cert						$289.00			1.45	2014-01-14						Stantec		No	No			$419.05	0
368		80	Final grade elevelation cert						$383.00			1.45	2014-01-14						Stantec		No	No			$555.35	0
369		10	Calculate plot plan						$335.00			1.45	2014-01-14	$345.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$485.75	0
370		20	Grade Prep with Plot Plan						$125.00			1.45	2014-01-14						Pals Surveys and Associates Ltd		No	No			$181.25	0
371		30	Excavation stakeout						$665.00			1.45	2014-01-14	$685.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$964.25	0
372		40	Real Property report						$455.00			1.45	2014-01-14	$470.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$659.75	0
373		50	Revised RPR						$250.00			1.45	2014-01-14	$385.00			2014-05-01	Flat rate	Pals Surveys and Associates Ltd		No	No			$362.50	0
374		60	Grade staking						$240.00			1.45	2014-01-14	$250.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$348.00	0
375		70	Rough grade cert						$185.00			1.45	2014-01-14	$190.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$268.25	0
376		80	Stakeout detached garage						$430.00			1.45	2014-01-14	$445.00			2014-05-01		Pals Surveys and Associates Ltd		No	No			$623.50	0
377		20	Grade staking and Coordination						$225.00			1.45	2014-01-14						Gradex Consulting Ltd	Grading	No	No			$326.25	0
378		15	Grading Coordination						$60.00			1.45	2014-01-14					Stakeout by others	Gradex Consulting Ltd	Grading	No	No			$87.00	0
379		30	Grade Staking and Coordination for infill lots						$345.00			1.45	2014-01-14						Gradex Consulting Ltd	Grading	No	No			$500.25	0
380		10	Move in Hoe						$252.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$365.40	0
381		20	Excavator Hitachi ZX200						$128.00			1.45	2014-01-14					Summer rate	Exact Excavating Inc	Excavation and Hauling	No	No			$185.60	0
382		30	Ecavator Hitachi ZX200						$133.00			1.45	2014-01-14					Includes $5 winter charge	Exact Excavating Inc	Excavation and Hauling	No	No			$192.85	0
383		40	Excavation walkout upcharge						$250.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$362.50	0
384		50	Tandem Truck Hauling						$85.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$123.25	0
385		60	Case 465 skid steer loader cw 84in bucket						$90.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$130.50	0
386		70	Bobcat 205 skid steer loader cw 60in bucket						$75.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$108.75	0
387		80	Bobcat 553 skid steer loader cw 48in bucket						$70.00			1.45	2014-01-14						Exact Excavating Inc	Excavation and Hauling	No	No			$101.50	0
388		90	Skid steer-Backfill						$75.00			1.45	2014-01-14					Assumed bobcat 205 60in for now	Exact Excavating Inc	Excavation and Hauling	No	No			$108.75	0
389		100	Skid steer-Backfill grade beam						$75.00			1.45	2014-01-14					Assumed bobcat 205 60in for now	Exact Excavating Inc	Excavation and Hauling	No	No			$108.75	0
390		110	Skid steer-Prelimiary grading						$85.00			1.45	2014-01-14					Changed rate for Gradex	Exact Excavating Inc	Excavation and Hauling	No	No			$123.25	0
391		120	Skid steer-Final rough grading						$85.00			1.45	2014-01-14					Changed rate for Gradex	Exact Excavating Inc	Excavation and Hauling	No	No			$123.25	0
392		50	Grading with 453 bobcat						$85.00			1.45	2014-01-14						Gradex Consulting Ltd	Grading	No	No			$123.25	0
393		60	Grading with 753 bobcat						$85.00			1.45	2014-01-14						Gradex Consulting Ltd	Grading	No	No			$123.25	0
394		10	Flat rate walkout wall framing upcharge						$150.00			1.45	2014-01-14					Price per lineal ft	David Mills		No	No			$217.50	0
395		20	Bearing wall						$2.50			1.45	2014-01-14					Price per lineal ft	David Mills		No	No			$3.63	0
396		30	Framed walls for walkout						$13.04			1.45	2014-01-14					Price per lineal ft	David Mills		No	No			$18.91	0
397		40	Pony walls						$6.00			1.45	2014-01-14					Price per lineal ft	David Mills		No	No			$8.70	0
398		50	Joist						$1.04			1.45	2014-01-14					Price per Sq.Ft	David Mills		No	No			$1.51	0
399		60	16In oc Subfloor, glue & screw						$0.45			1.45	2014-01-14					Price per Sq.Ft	David Mills		No	No			$0.65	0
400		70	Extra for 12In oc subfloor						$0.65			1.45	2014-01-14					Price per Sq.Ft	David Mills		No	No			$0.94	0
401		80	Joist Nails						$50.00			1.45	2014-01-14					Each @	David Mills		No	No			$72.50	0
402		90	Standard PWF deck Labour						$2.75			1.45	2014-01-14					Labour only Per Sq.Ft	David Mills	Decks/Porches	No	No			$3.99	0
403		100	Walkout PWF deck Labour						$2.75			1.45	2014-01-14					Labour only Per Sq.Ft	David Mills	Decks/Porches	No	No			$3.99	0
404		110	Standard Duradeck deck Labour						$1.75			1.45	2014-01-14					Labour only Per Sq.Ft	David Mills	Decks/Porches	No	No			$2.54	0
405		120	Walkout Duradeck deck Labour						$2.25			1.45	2014-01-14					Labour only Per Sq.Ft	David Mills	Decks/Porches	No	No			$3.26	0
406		130	Install deck nailer, beam and hangers						$2.25			1.45	2014-01-14					Labour only per LF of nailer and beam	David Mills	Decks/Porches	No	No			$3.26	0
407		140	Strap deck for soffit						$0.50			1.45	2014-01-14					per sft	David Mills	Decks/Porches	No	No			$0.73	0
408		150	Wood railing Labour						$8.00			1.45	2014-01-14					Labour only per LF	David Mills	Decks/Porches	No	No			$11.60	0
409		160	Garage stair railing labour						$5.00			1.45	2014-01-14					Labour only per LF	David Mills	Decks/Porches	No	No			$7.25	0
410		170	Garage stair landing labour						$4.00			1.45	2014-01-14					Labour only Per Sq.Ft	David Mills	Decks/Porches	No	No			$5.80	0
411		180	Labour to install square column						$50.00			1.45	2014-01-14						David Mills	Decks/Porches	No	No			$72.50	0
412		190	Labour to install square craftsman column						$112.50			1.45	2014-01-14					each	David Mills	Decks/Porches	No	No			$163.13	0
413		200	Labour to intall tapered craftsman column						$125.00			1.45	2014-01-14						David Mills	Decks/Porches	No	No			$181.25	0
414		210	Labour for craftsman columns						$112.50			1.45	2014-01-14						David Mills	Decks/Porches	No	No			$163.13	0
415		220	Misc. labour per hour						$30.00			1.45	2014-01-14					Each @	David Mills	Decks/Porches	No	No			$43.50	0
416		230	xFts factor for Nails & Misc						$1.05			1.45	2014-01-14					Per Sq.Ft	David Mills	Decks/Porches	No	No			$1.52	0
417		240	Labour for garage stair risers						$10.00			1.45	2014-01-14					Each @	David Mills	Decks/Porches	No	No			$14.50	0
418		250	Deck Steps (5/4 closed risers)						$3.50			1.45	2014-01-14					Labour only per LF	David Mills	Decks/Porches	No	No			$5.08	0
419		260	Deck Steps (5/4 open risers)						$3.00			1.45	2014-01-14					Labour only per LF	David Mills	Decks/Porches	No	No			$4.35	0
420		270	Deck Skirting Install						$5.00			1.45	2014-01-14					Labour only per LF	David Mills	Decks/Porches	No	No			$7.25	0
421		10	2x28ft spruce spindles						$1.99			1.45	2014-01-14						Home Depot		No	No			$2.89	0
422		10	Minimum charge (10 piles or less)						$250.00			1.45	2014-01-14					Each @	Waytec Enterprises		No	No			$362.50	0
423		20	12 inch pile						$2.25			1.45	2014-02-01					Pricer per Lineal Ft. (This Price Affects All 10'-20' Piles Below)	Waytec Enterprises		No	No			$3.26	0
424		140	16In Pile						$1.65			1.45	2014-01-14						Waytec Enterprises		No	No			$2.39	0
425		150	Drill rig per hour						$100.00			1.45	2014-01-14						Waytec Enterprises		No	No			$145.00	0
428		160	Bobcat gradebeam cleanup						$75.00			1.45	2014-01-14						Waytec Enterprises		No	No			$108.75	0
429		10	16Ft Footing Piles						$48.00			1.45	2014-01-14						Sharps Construction		No	No			$69.60	0
430		20	17Ft Footing Piles						$51.00			1.45	2014-01-14						Sharps Construction		No	No			$73.95	0
431		30	18Ft Footing Piles						$54.00			1.45	2014-01-14						Sharps Construction		No	No			$78.30	0
432		40	19Ft Footing Piles						$57.00			1.45	2014-01-14						Sharps Construction		No	No			$82.65	0
433		50	20Ft Footing Piles						$60.00			1.45	2014-01-14						Sharps Construction		No	No			$87.00	0
434		40	Framing crew hard cost with burden (3 man)						$39.50			1.45	2014-01-14						Rockhead Construction	Cribbing	No	No			$57.28	0
435		130	Haul in load of sand for ditch shading						$250.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Sewer/Storm/Water	No	No			$362.50	0
436		140	Sewer permits						$0.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Sewer/Storm/Water	No	No			$0.00	0
437		150	Sewer & water (min. 25Ft)						$22.00			1.45	2014-01-14					Pricer Per Lineal Ft.	Exact Excavating Inc	Sewer/Storm/Water	No	No			$31.90	0
438		160	Storm in shallow trench						$7.50			1.45	2014-01-14					Pricer Per Lineal Ft.	Exact Excavating Inc	Sewer/Storm/Water	No	No			$10.88	0
439		170	Storm line on footing						$7.50			1.45	2014-01-14					Pricer Per Lineal Ft.	Exact Excavating Inc	Sewer/Storm/Water	No	No			$10.88	0
440		180	Storm &sump dischard (with strap)						$100.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Sewer/Storm/Water	No	No			$145.00	0
441		190	Kitec interior water line						$2.50			1.45	2014-01-14					Pricer Per Lineal Ft.	Exact Excavating Inc	Sewer/Storm/Water	No	No			$3.63	0
442		200	Winter rate/hr. (Dec 1-April 15)						$100.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Sewer/Storm/Water	No	No			$145.00	0
443		210	Cross gas line						$100.00	Bailey	2014-01-14	1.45	2014-01-14					Each @	Exact Excavating Inc	Sewer/Storm/Water	No	No			$145.00	0
444		220	Water Utility Fudge Factor						$29.50			1.45	2014-01-14						Exact Excavating Inc	Sewer/Storm/Water	No	No			$42.78	0
445		230	Base fee for pre-coil line						$250.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Electrical	No	No			$362.50	0
446		240	60Ft + (per ft.)						$3.00			1.45	2014-01-14					Pricer Per Lineal Ft.	Exact Excavating Inc	Electrical	No	No			$4.35	0
447		250	Separate Electrical Trench						$13.50			1.45	2014-01-14						Exact Excavating Inc	Electrical	No	No			$19.58	0
448		260	Splice fee for pre-coil						$200.00			1.45	2014-01-14					Each @	Exact Excavating Inc	Electrical	No	No			$290.00	0
